,Id,RegionName,State,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,Unnamed: 277
10,13117.0,Forsyth,GA,151500,152700,154000,155400,156600,157600,158300,158900,159500,160200,160700,161200,161900,162700,163400,164200,164800,165400,166100,166700,167500,168400,169200,169900,170600,171300,172000,172700,173300,174000,174800,175800,176900,178300,179500,180600,181600,182500,183400,184100,184800,185400,186100,186800,187700,188600,189500,190400,191300,192400,193400,194500,195800,197000,198300,199700,201100,202600,203900,205200,206500,207900,209300,210800,212400,214100,215800,217500,219000,220200,221300,222000,222500,222700,222700,222600,222300,222000,221800,221700,221700,221900,222600,223600,224900,226600,228500,230500,232500,234300,235900,237200,238200,239000,239500,239800,240000,240300,240700,241500,242400,243600,245000,246500,248200,249900,251500,253300,255000,256600,257900,258900,259900,260800,261900,263100,264400,266000,267500,269100,270900,272700,274600,276400,278000,279400,280500,281100,281600,281900,282000,282200,282500,282600,282600,282200,281700,281100,280600,280100,279400,278500,277200,275500,273500,271200,268900,266800,264900,263200,261700,260200,258700,257200,255500,253800,251900,249600,247500,245700,244100,242800,241700,240900,240300,240100,240400,240400,238700,236300,234400,233100,232100,231100,229700,228500,227800,227100,226000,224500,223300,222500,221300,219800,218400,217000,215300,213500,211500,209600,208300,208000,209700,212200,213400,213900,214500,215000,215800,216900,218200,219600,221100,222000,223400,226300,230600,235500,239700,242600,245500,248300,250000,251400,253400,256200,258300,259700,260800,261200,260800,261200,262400,263600,264800,266100,267200,268100,269100,269900,271200,272600,273700,275000,276600,278100,279800,281300,282400,284100,286400,288500,290400,292700,294800,296800,298400,300300,302400,303900,304700,305800,306800,307100,307200,308100,310100,312400,314000,315100,316800,320300,324900,328300,330100,331300,331700,331600,332100,333300,335100,336900,338400,339400,335150.8737
11,13021.0,Bibb,GA,72900,73200,73500,73700,73900,74100,74200,74300,74500,74700,75000,75300,75700,76200,76600,76900,77200,77300,77300,77100,76900,76600,76200,75900,75700,75800,76200,76800,77500,78200,78900,79600,80300,81000,81600,82200,82600,82900,83100,83200,83200,83100,82900,82800,82700,82700,82800,82900,83100,83300,83500,83800,84100,84400,84900,85300,85800,86400,86900,87500,88100,88700,89500,90300,91000,91800,92600,93600,94600,95600,96500,97400,98000,98200,98000,97500,96700,95800,94800,93900,92900,91900,90900,89800,89000,88300,88100,88400,89200,90300,91600,92800,93800,94800,95600,96400,97200,98100,99000,99700,100100,100200,100200,100100,100000,100100,100300,100600,100800,101000,101300,101600,102100,102800,103600,104600,105500,106300,106900,107500,108100,108700,109200,109600,110000,110300,110600,110900,111300,111800,112100,112600,113000,113300,113400,113500,113500,113300,113100,112800,112500,112200,111800,111600,111600,111600,111400,111100,110400,109500,108500,107600,106600,105400,104300,103300,102500,101700,100900,100300,99900,99800,99800,100100,100100,99900,99700,99500,98800,98200,97700,96900,96000,95100,93900,92000,90300,88900,87900,87100,86100,84800,83000,81000,79400,78700,78300,78400,79100,79900,80000,79600,79100,78700,78800,79100,79100,78600,78000,77600,77400,77000,76300,75800,75300,74800,74300,73900,73800,73900,73900,73300,72100,71000,70300,69900,69900,70200,70800,71300,71400,71100,71100,71200,71700,72600,73500,73800,73800,73500,72800,72500,72900,73100,72800,72600,72500,72300,72300,72800,73800,75000,76200,76800,77000,77100,77200,77300,77200,77100,77100,77200,77500,77800,77900,77800,78500,79500,80600,81900,83100,84400,86400,88300,89400,90000,91800,94100,95000,95000,96000,97000,97500,97500,97001.05077999999
12,13153.0,Houston,GA,60200,61000,61600,62000,62200,62600,63100,63700,64600,65700,66800,67900,68800,69500,69900,70200,70300,70400,70500,70700,71300,72200,73200,74100,74900,75600,76200,76500,76700,76600,76400,76000,75600,75300,75000,74400,73900,73700,73600,73900,74200,74400,74200,73700,73000,72400,71800,71200,70600,70100,69500,69000,68700,68900,69400,70000,70800,71600,72100,72200,72000,71700,71500,71700,72000,72500,72800,73000,73000,72800,72800,72900,73100,73400,73900,74500,75400,76300,77400,79000,81000,82700,84200,85800,87300,88700,89700,90300,90600,90400,90100,89500,88700,87800,86800,86100,85900,86400,87600,89000,90400,91800,93000,94000,94700,95100,95700,96500,97400,98300,99000,99500,100000,100700,101500,102600,104000,105400,106500,107500,108400,109400,110600,111900,113200,114500,115600,116100,116100,115900,115400,115000,115000,115200,115700,116300,117000,117700,118300,118800,119300,119900,120600,121500,122200,122400,121800,120800,119600,118300,117300,116500,116100,116300,116900,117700,118200,118200,117500,116800,116100,115500,115300,115200,115600,116100,117000,116600,115200,114600,115800,116700,117300,117400,117300,117100,116600,116200,115600,115200,115000,114700,113900,113200,112100,111000,110200,110000,109700,109000,108600,108600,108700,108100,107000,105900,105600,105900,106100,105700,105600,105900,105800,105300,104500,104300,104700,105300,105800,106100,106400,107300,108400,108900,108900,109000,109900,110700,110700,110300,110400,110700,110500,109700,108800,108300,108400,109200,110100,110800,111600,112400,112800,112800,112800,113100,113700,114200,114400,114600,114800,115100,115200,115300,114900,114700,115000,115500,115700,116000,116500,117000,117700,118600,119300,119900,120700,121500,122100,122600,122900,123700,125400,127100,127900,128200,128500,128700,128700,128900,129400,129800,130300,131000,130159.6188
13,13097.0,Douglas,GA,85400,85800,86300,86800,87300,87500,87600,87500,87100,86700,86300,86100,86300,86900,88000,89400,91000,92500,93900,95000,95900,96400,96400,96000,95300,94500,93900,93700,93800,94300,95200,96200,97400,98500,99700,100900,102100,103200,104100,104900,105600,106300,106900,107500,108100,108500,108900,109100,109300,109700,110400,111500,112800,114400,116100,117900,119600,121300,122800,124200,125300,126200,127000,127500,127800,128000,128200,128500,128800,129100,129600,130200,130900,131600,132300,133000,133600,134300,134900,135700,136600,137600,138400,139100,139700,140000,140200,140300,140300,140300,140300,140200,140300,140500,141000,141600,142400,143200,144000,144600,145200,145600,146000,146300,146700,147000,147400,147900,148600,149200,149700,150200,150400,150600,150600,150600,150600,150700,150800,151100,151500,151900,152200,152600,153000,153400,153800,154200,154800,155300,155400,155600,155800,155900,155700,155500,155100,154500,153700,152500,151200,149600,147500,145600,144100,142500,141000,139200,137200,134900,132600,130300,128000,125700,123100,120600,118300,116100,113900,112300,111200,110300,109600,109200,108300,107700,107900,107100,105300,104300,103900,102900,101800,100600,99200,97700,96200,94700,93100,91200,89700,88300,87100,85900,84500,83000,81700,80400,79600,79600,80600,82400,84100,84700,84400,83700,83400,84300,85400,86500,87600,88400,88600,88500,88300,88300,88900,90100,91400,92400,93700,95900,98100,99500,100400,101400,102700,104500,106900,109100,110700,112000,113100,113700,114400,115400,116400,117700,119600,121100,121900,122500,123400,124200,124900,125400,125400,125500,126000,126800,127600,128200,128800,129800,130900,131800,132700,133400,134500,135700,136500,137300,138800,140200,141200,142200,143700,145100,145800,146300,146600,147600,149200,150500,151500,153500,155900,158400,160400,161700,162700,164100,165700,166700,165983.4575
14,13077.0,Coweta,GA,90700,91700,92700,93900,95000,96000,96900,97600,98200,98700,98900,99000,99000,98900,99100,99300,99800,100400,101100,101700,102400,103000,103500,104100,105000,106300,108000,109900,111900,113800,115400,117000,118500,119900,121200,122300,123200,123800,124200,124400,124500,124600,124800,125000,125500,126100,127000,127800,128700,129500,130300,131100,131800,132600,133500,134500,135500,136700,137900,139000,140100,141000,141600,142200,142600,142900,143200,143600,144100,144500,145000,145400,145600,145900,146100,146400,146800,147300,147700,148300,149000,149600,150100,150800,151400,151900,152300,152800,153300,153800,154400,154900,155300,155700,156000,156200,156600,157000,157500,157900,158400,158900,159400,159900,160400,160900,161400,162000,162800,163700,164700,165700,166600,167300,168000,168800,169600,170400,170900,171400,171900,172400,172900,173500,174100,174500,174800,174900,175100,175500,175800,176200,176400,176500,176400,176100,175900,175600,175100,174500,173900,173300,172500,171700,171200,170700,169800,168700,167400,166000,164500,163100,161800,160600,159400,158200,157100,155700,154300,153300,152900,152600,152300,152100,152300,151500,151200,151300,151100,149800,148700,147200,145700,144700,144500,143700,142700,142800,143400,142600,141200,140000,139000,138100,137200,136200,135200,134700,133900,133200,132500,132200,131900,131900,132200,132800,133000,133500,134200,135200,135900,136400,136600,136900,137500,138500,139800,141600,143500,144500,145000,145600,146400,146800,147000,147500,148700,150900,153100,154100,154300,155100,156000,156700,157300,157800,158000,158600,159700,160600,161500,163300,165300,166300,166500,166600,167100,167800,168600,169700,170900,172200,173600,174900,176300,177900,179600,181100,182600,183500,184300,185700,186900,187200,186900,187000,187500,188200,188700,189300,190500,193100,196500,199000,200900,203000,204200,204100,203600,204300,206200,208200,209700,210800,213739.5006
15,53013.0,Columbia,GA,104600,104800,105100,105300,105500,105800,106100,106400,106800,107200,107500,107800,108000,108100,108300,108400,108400,108400,108400,108200,108000,107700,107300,107000,107000,107400,108200,109400,110800,112300,114000,115700,117600,119500,121200,122600,123900,124800,125400,125700,125700,125500,125200,124800,124400,124100,123800,123700,123600,123600,123700,123800,123900,124100,124400,124700,125000,125400,125800,126200,126500,126800,127200,127600,128100,128800,129600,130500,131500,132600,133600,134500,135400,136200,136800,137300,137700,138000,138200,138500,138700,138900,139300,139700,140000,140200,140200,140200,140300,140600,141200,141900,142700,143500,144300,145000,146000,147100,148400,149800,151000,151900,152700,153500,154200,155100,155900,156800,157900,159000,160000,161000,162000,163100,164200,165200,166300,167700,168800,170100,171800,173600,175300,177100,178800,180100,181200,181900,182600,183600,183900,184000,184200,184100,183400,182700,182200,181800,181600,181500,181900,183000,183400,183400,183800,184000,183200,182000,180400,178800,177100,175600,174900,175200,174900,174100,173600,172800,171400,170700,170700,170700,170500,170500,169800,166900,167400,167900,164400,160600,160900,160400,159600,159200,159200,158600,156300,154200,152600,151400,151200,151800,151800,151500,151700,152100,152600,152600,152400,151700,150200,149300,149200,149200,149000,149600,150100,150000,149700,150100,150700,150500,149600,149200,150000,150900,151800,152800,153400,154000,154700,155600,156700,158300,159200,159800,161000,162700,163800,164500,164600,164600,164600,165500,166500,167500,168700,170000,171000,171500,171700,172000,172500,173300,173800,173800,174300,175800,177100,178000,178700,179200,179200,178900,178500,178200,177900,177500,177700,179000,180100,180800,181900,182700,182600,182600,183100,183700,183900,183700,183900,185300,187200,188700,189500,190300,190900,191000,191100,191400,192200,193600,195400,197100,198488.3425
16,13059.0,Clarke,GA,84300,84400,84500,84600,84700,84900,85200,85500,86000,86600,87300,87900,88500,89100,89600,90000,90400,90700,91000,91500,92200,92900,93800,94500,95300,95900,96400,96900,97500,98100,98700,99300,100000,100900,101700,102400,103000,103500,103900,104200,104500,104700,104900,105100,105700,106400,107400,108400,109500,110500,111300,112100,112900,113500,114100,114800,115500,116500,117400,118400,119100,119700,120000,120200,120300,120300,120300,120200,120200,120500,120900,121500,122200,123000,124000,125300,126700,128200,129800,131600,133500,135500,137400,139200,140800,141900,142700,143100,143200,143000,142500,141800,140800,139500,137800,136000,134600,134100,134200,135000,136100,137500,139100,140400,141100,141200,141100,141300,141800,142400,143000,143400,143900,144300,144800,145300,145900,146300,146400,146200,145900,145600,145600,145900,146300,146700,146900,147000,147300,147600,147900,148000,148000,148000,148000,147900,147900,147800,147600,147500,147700,148200,148900,149600,150100,150200,150100,149500,148800,147800,146800,145800,145100,144500,144100,143500,142800,142000,140900,139700,138800,138200,137700,137300,137100,137100,137400,137900,138100,137800,137100,136400,135700,134700,133900,133000,131700,130000,128100,126700,125800,124500,122700,121600,121100,120600,120000,119300,118100,117200,116700,116100,115700,116900,119500,121100,121500,122300,123200,124200,125700,127000,127800,128300,129100,129000,128600,128400,128300,128200,128200,128300,128600,129300,129900,130000,130000,130400,130500,130800,131300,131800,132200,132700,133200,133400,133800,134400,134800,135200,135600,136000,136400,136600,137200,138100,139000,139500,140200,141300,142600,143700,144600,145700,147000,148500,149500,150400,151300,152300,153800,155700,157500,158500,159800,161400,162600,163000,163500,164500,165600,166800,168800,170900,172600,174100,175300,176400,177900,179700,181400,182500,183500,184500,182932.6494
17,1085.0,Lowndes,GA,63900,63300,63000,63100,63500,64300,65200,66200,67000,67800,68500,69400,70100,70800,71400,72000,72600,73100,73400,73800,73900,73900,74000,74100,74000,73900,74000,74400,75100,76000,77000,78100,79000,79800,80500,81300,81900,82400,82900,83300,83700,84100,84500,85000,85400,85800,86400,87200,87800,88400,88800,89200,89500,89600,89700,89800,90000,90200,90600,90800,90900,91100,91400,91800,92200,92600,92900,93100,93300,93400,93500,93400,93200,92800,92700,92700,92800,93100,93400,93900,94600,95000,95300,95300,95100,95000,95200,95500,96000,96800,97600,98300,98800,99400,100600,102800,106200,109900,112900,114400,114800,114600,114500,114600,115000,115700,116600,117500,118200,118900,119500,120400,121600,123100,124500,125700,126900,128000,128800,129400,129800,130200,130600,131400,132300,133100,133700,134100,134300,134500,134600,134600,134700,135000,135500,136300,137200,138100,138900,139500,140100,140700,141000,140900,140600,140100,139600,139100,138500,137900,137400,136800,136300,136100,135800,135300,134600,133900,133100,132000,131000,130300,129900,129700,129800,129700,129900,129900,129500,129300,129600,129600,129300,129000,128500,127800,127100,126200,125400,124600,123900,123200,122600,122000,121500,121100,120900,120900,120500,119400,118500,118200,118500,118800,119000,119500,119800,119700,119600,119600,119700,119900,120000,120000,119800,119200,118400,118300,118600,118800,118700,118600,118100,117800,117800,118200,118800,119500,119900,120100,120200,120400,120100,119700,120000,121100,122000,122000,121300,120800,120600,119900,119100,118500,118200,118100,118100,117900,117600,117800,118300,118600,118600,118500,118600,118300,117600,117100,117000,117000,116800,116700,116900,117200,117500,117600,117700,118400,119500,120200,120700,121200,122200,122900,123200,123600,123700,123900,124500,125600,127200,128800,129800,130300,128255.6089
18,54019.0,Fayette,GA,127500,129800,132300,135100,137800,140400,142500,144100,145200,145900,146200,146200,146400,146900,147700,148800,150100,151400,152700,154000,155400,156900,158100,159200,160200,161100,161900,162600,163400,164100,164700,165300,165900,166500,167000,167400,167900,168700,169700,170900,172100,173400,174700,175900,177300,178900,180500,181900,183300,184400,185400,186300,187100,188000,188900,189900,191000,192300,193400,194400,195100,195600,196000,196300,196600,197000,197500,198100,198800,199700,200700,201800,203000,204100,205200,206200,206900,207600,208200,208700,209100,209400,209700,209900,210100,210300,210600,210900,211200,211700,212500,213400,214500,215600,216700,218000,219400,220900,222400,223900,225100,226200,227200,228300,229500,230900,232200,233500,234500,235300,235800,236400,236900,237600,238500,239600,240600,241600,242500,243800,245200,246500,247500,248600,249600,250700,251700,252600,253300,254000,254100,254000,253800,253200,252100,250900,249600,248500,247900,247300,246500,245600,244200,242900,241900,240600,238800,236800,234400,232300,231100,230200,229300,228500,227100,225400,223700,221500,219100,217300,215800,215000,215100,215500,216200,217300,218500,215600,210700,208100,207500,205900,205700,205900,204800,202500,198400,193900,191200,189900,189300,189600,190500,190200,189600,187800,183600,179100,176800,174400,173400,175100,176900,177200,177600,179400,180300,179800,178800,179000,179700,181300,182400,183500,184400,185000,184900,185400,186100,187900,191300,194700,196700,197900,198900,200900,203500,205700,207300,209400,211200,212600,213700,215500,217600,218800,218200,217400,218700,220800,222200,223800,225700,227200,228600,230100,231400,232900,234700,235900,237000,237900,238500,238500,238100,238400,240400,242600,244900,248000,251200,253600,255100,255300,255200,255100,255500,256400,257400,258000,259200,261100,262900,264200,266000,268400,270400,271300,271900,274000,277600,280700,282900,284700,283405.1588
19,48351.0,Newton,GA,87400,87600,87800,88000,88200,88500,88800,89000,89300,89700,90100,90600,91100,91700,92300,92900,93600,94300,95000,95700,96400,97000,97400,97700,97800,97800,97700,97700,97700,97800,98000,98300,98700,99300,100000,100800,101700,102700,103700,104600,105300,106000,106500,107000,107500,108100,108700,109400,110200,111100,112000,112900,113800,114700,115500,116300,117000,117700,118300,118800,119200,119400,119600,119700,120000,120300,120600,121000,121400,121900,122400,122800,123300,123800,124200,124700,125100,125500,125900,126300,126700,126900,127000,127100,127100,127200,127300,127500,127700,127900,128200,128300,128500,128700,129000,129400,129900,130500,131000,131600,132200,132600,133100,133500,133900,134200,134600,135000,135500,135900,136200,136400,136600,136800,137100,137500,138000,138500,139000,139700,140700,141500,142300,143000,143800,144300,144700,144800,144800,144700,144600,144700,145000,144900,144400,144100,143800,143600,143600,143500,143100,142500,141600,140700,139600,137700,135200,132700,130000,127400,125100,122700,120000,117300,114700,112300,110000,107300,104300,101900,99900,98500,97800,97300,96700,96400,96700,95600,93200,91500,91400,91200,90100,89100,88900,88900,88500,87500,85800,84300,82900,81200,79600,78200,77600,77400,75700,73600,72600,71900,71100,70800,71500,73400,75100,76100,76900,77200,77000,77200,77800,78600,79900,81100,82300,83500,84000,84400,85300,86100,87200,88300,88700,88800,89000,89200,89600,91100,93500,96900,99300,99500,99200,99800,101000,102600,105100,108700,111800,113300,114000,114200,114200,115200,116900,118100,118900,119700,120200,120900,122000,122500,122600,122600,122700,123600,125200,126100,126400,127100,128600,129700,129800,129400,128800,128400,128700,129600,131100,132700,134000,134900,135200,135800,137200,138300,138900,140400,142100,144300,147300,150200,153100,155200,152655.7944
20,21071.0,Floyd,GA,61300,61400,61500,61500,61500,61600,61700,61900,62200,62600,62900,63300,63600,63900,64400,65000,65700,66500,67500,68600,69900,71100,72000,72600,72900,73000,73000,73100,73300,73500,74000,74500,75200,75800,76400,77100,77700,78300,79000,79600,80200,80600,81100,81500,81900,82400,82900,83300,83600,84100,84500,85000,85500,86100,86700,87500,88300,89200,90000,90700,91200,91600,91900,92000,92100,92200,92300,92500,92700,93000,93200,93200,93200,93200,93300,93600,94000,94700,95500,96500,97600,98500,99100,99500,99500,99200,98600,98000,97400,96900,96600,96400,96400,96700,97600,99200,101400,104000,106500,108800,110800,112300,112900,112400,111000,109300,108100,107400,107600,108400,109600,110800,111800,112500,112900,113400,113800,114300,114500,114400,113900,113300,112600,112000,111400,111100,111100,111500,112300,113100,113900,114500,115100,115600,115900,116100,116300,116400,116600,116700,116700,116500,116000,115200,114300,113200,112000,111100,110400,109800,109300,109000,108700,108500,108200,107800,107500,107000,106700,107200,108300,109400,110500,111400,111700,111700,112000,111700,110500,109300,108000,106300,104500,102600,100400,98000,95600,93400,91300,89400,87800,86700,85800,85300,84900,84800,84800,85000,85600,86300,87000,88300,89600,90400,91000,90600,90000,90000,90500,91500,93100,94000,94700,95200,95600,96500,97400,97700,97800,98100,98100,97700,97300,97200,96500,95900,95700,95600,95500,96100,95700,93800,91900,90800,90200,90500,91600,92600,93600,94700,95800,96800,97500,97900,98400,98800,99400,99800,100100,100500,100500,99800,99300,99800,101100,102800,104400,105500,106500,107500,108300,109200,110400,111500,112400,113400,114300,115400,116800,118200,118300,118200,118900,120100,121100,122000,122300,122400,123100,124500,126200,127000,127000,126800,126617.1714
21,13095.0,Dougherty,GA,59500,59600,59800,60000,60200,60400,60600,60800,61000,61300,61600,61800,62200,62500,62800,63100,63400,63600,63900,64200,64600,64900,65200,65600,66000,66300,66500,66800,67000,67200,67400,67600,67800,68000,68000,68000,68000,67900,67700,67700,67800,67900,68200,68400,68800,69200,69500,69800,70100,70300,70500,70700,70900,71100,71300,71500,71800,72300,72700,73200,73700,74100,74500,74900,75100,75300,75300,75400,75500,75600,75700,75900,76100,76400,76700,76900,77100,77200,77400,77600,77700,77700,77700,77700,77700,77800,77900,78000,78200,78400,78600,78700,78800,78900,78900,78900,79000,79100,79300,79600,80000,80500,81100,81800,82400,82900,83400,83900,84300,84600,85000,85400,85600,85600,85600,85500,85300,85300,85600,86000,86600,87400,88300,89200,90200,91100,92000,92800,93700,94400,95100,95700,96200,96400,96400,96200,96000,95700,95500,95400,95300,95100,94700,94100,93200,92200,91200,90600,90600,90800,90900,91000,91100,91200,91300,91600,91800,92100,92300,92500,92500,92300,92000,91800,91500,91200,90900,91100,91700,92100,92000,91300,90100,89100,88700,88500,88000,87400,86700,85900,85100,84500,84200,84000,83700,83200,82700,82100,81400,81000,80900,80900,81100,81300,81400,81200,81100,81400,81500,81400,81200,81200,80700,79300,77800,77100,76800,76600,76600,76800,76800,76600,76500,76400,76500,76900,77300,77700,78200,78600,78800,78800,78700,78700,78700,78900,79400,80300,80400,79300,78000,77900,78100,77100,75400,74100,73800,74900,76600,77700,78300,78700,78500,77900,77500,76900,75800,74800,74100,73700,74000,74700,75600,76700,77900,78800,79600,80500,81200,81800,83200,82800,79900,77100,76000,75500,75100,75100,75000,76900,81600,86600,88600,89200,88488.60234
22,13247.0,Rockdale,GA,97500,97900,98400,98800,99200,99400,99500,99600,99600,99700,99800,100000,100200,100500,101000,101600,102200,102900,103600,104200,104500,104600,104400,103700,102800,101700,100800,100300,100300,100900,101900,103200,104600,106200,107700,109300,111000,112600,114000,115200,116100,116700,117100,117400,117600,117900,118200,118800,119500,120400,121500,122600,123800,124900,125900,126700,127500,128300,128900,129500,130000,130600,131100,131500,131800,132200,132700,133100,133600,134100,134500,135000,135400,135800,136200,136800,137300,137800,138400,138900,139500,140200,141000,141600,142000,142300,142400,142500,142500,142600,142600,142600,142500,142500,142500,142700,143000,143300,143600,143900,144100,144300,144800,145800,147200,148800,150300,151500,152500,153300,154100,154700,155200,155300,155400,155400,155300,155300,155400,155800,156300,156900,157300,157900,158400,158800,158800,158600,158100,157500,156800,156500,156500,156600,156700,156800,156900,157000,157200,157100,156800,156200,155100,154000,152900,151500,149700,147600,145300,143000,140700,138200,135800,133500,131100,128900,127000,125200,123300,121500,119900,118200,116700,115300,114500,114100,113900,113200,112100,111600,111800,111300,110400,109500,108600,107500,106100,104800,104000,103600,103100,102300,101100,100000,99200,98200,97300,96900,96800,96600,95900,94100,91300,88300,86000,84900,84700,85200,85500,85400,84000,82300,81400,81900,83200,84700,86300,88000,89200,89900,91100,93200,95800,98900,101500,102800,103700,104600,105700,106500,107200,107900,108800,109900,111400,112300,112300,112000,112800,114200,114700,114200,113700,113300,112900,112200,112100,112300,112800,114000,116900,119300,120500,121100,122300,123300,123800,123800,124200,125000,126100,127600,129600,131300,132500,133700,135200,137000,138300,139700,140100,141300,145100,149100,148600,148500,151400,155200,157200,158800,160500,162200,163600,164400,162479.835
23,12131.0,Walton,GA,92900,93600,94100,94300,94300,94300,94300,94500,95100,96100,97100,98100,99000,99600,100100,100300,100400,100500,100900,101400,102500,103900,105500,107200,108900,110200,111100,111700,111900,111900,111700,111500,111200,111200,111000,110800,111000,111400,112300,113600,115100,116700,118200,119500,121000,122600,124300,126000,127500,128800,129600,130000,130100,129900,129400,128500,127300,125800,124200,122500,121000,119900,119400,119400,119800,120400,121300,122200,123100,124000,125000,126000,127000,127900,128700,129500,130300,131100,131900,133000,134000,134400,133900,133000,132000,131200,131000,131200,131800,132500,133400,134400,135500,136900,138700,140500,142300,143900,145100,146100,146900,147500,148000,148300,148500,148400,148000,147500,147100,147000,147100,147400,147900,148400,149000,149400,149500,149400,149200,149400,150300,151800,153500,155300,156800,158100,159200,160000,160900,161900,163200,164600,165900,166700,167100,167000,166500,166000,165600,165400,165200,165100,165000,164900,164400,163500,162100,160100,157700,155300,153200,151200,149200,147300,145700,144200,142400,140500,138500,136700,135000,133700,133100,132700,132400,132300,132600,132400,131000,129500,128800,128300,127500,126200,125700,125700,124800,123500,122600,121500,119300,116600,114000,112000,110900,110500,109200,107100,105600,104900,103400,102000,102300,103300,103800,104400,106000,107000,107000,107000,107800,108700,109000,109800,111400,113800,116200,118200,119100,119500,120000,121100,122400,123700,125500,127600,129400,130900,132300,132800,133100,133800,135200,136700,137800,138300,138700,139400,140500,142300,143800,145200,146900,148900,150700,152300,153300,153700,153900,154700,155400,155600,155800,155900,155800,156100,156800,157900,159200,161100,163400,165500,166800,167800,169000,170400,171500,172100,172900,173800,174900,176800,179900,182500,183800,184700,185900,187700,189700,191600,193800,195400,196400,197200,197193.7625
