,Id,RegionName,State,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,Unnamed: 277
10,6029.0,Kern,CA,89600,89100,88600,88100,87600,87100,86800,86500,86400,86500,86600,86500,86400,86300,86000,85800,85500,85200,85000,85000,85300,85800,86300,86800,87300,87600,87800,88000,88000,88100,88200,88300,88600,88900,89100,89300,89500,89700,90000,90300,90700,91200,91800,92600,93300,93900,94300,94400,94500,94600,94700,94900,95100,95400,95800,96300,97000,97700,98600,99400,100200,101000,101600,102200,102800,103500,104200,105000,105900,107000,108000,109000,109900,110900,111800,113000,114200,115600,117000,118700,120400,122200,124000,125900,127900,129900,131900,133900,135900,138000,140200,142400,144800,147300,150000,153100,156500,160500,165100,170400,176200,182300,188300,193900,199200,204400,209600,215400,222100,229500,237100,244400,250700,256200,261000,264900,268100,270800,273200,275700,278100,280000,281200,281600,280900,279500,277700,275700,273800,272000,270100,267800,265100,261800,257700,252700,247000,241400,236300,231400,226400,221300,215900,210200,204100,198200,192600,187600,183000,179000,175200,171700,168200,165000,161900,158500,155000,151200,147900,145600,144000,142800,142000,141600,141400,141500,141900,141500,141000,141100,141000,139900,139100,138400,137300,135600,133700,131600,129900,128800,127400,125300,124000,123500,122800,122300,122400,122900,123600,124300,124600,125400,126900,128500,129300,130600,132300,133700,134700,135700,136500,137600,139200,141000,143100,145600,148400,151200,153600,155100,156100,157500,159300,161000,162400,163600,165200,166900,168200,168500,168500,169100,170200,171200,172400,173600,174700,175900,176600,177100,177900,178800,179600,180600,181600,182600,183600,184500,185200,185800,186300,187400,188800,189800,189900,190100,190700,191600,192100,192800,193600,194600,195400,196300,197200,198200,199600,201400,202800,203400,203800,204600,205900,207000,208200,209800,211200,212200,212900,213600,214600,215700,216800,217700,213738.9034
11,6111.0,Ventura,CA,197400,197100,196800,196500,196100,195700,195400,195100,195100,195400,195700,195700,195900,196300,196900,197500,198400,199400,200700,202200,204200,206600,208800,211000,213200,215400,217600,219700,221700,223700,225600,227500,229700,232100,234400,236300,238300,240200,242200,244200,246300,248400,250600,252800,255300,258000,260400,262600,264800,267000,269300,271700,274000,276400,278800,281200,283600,286100,288400,290500,292500,294500,296600,298800,301300,304100,307200,310700,314500,318600,322800,327200,331700,336500,341700,347300,353200,359300,365500,371800,378000,384100,390000,396200,402600,408800,415100,421400,428100,435400,443500,452300,461600,471100,480700,490900,502000,514100,526600,538900,549800,559300,567600,575100,582000,588500,594100,598900,603200,607100,610900,614900,619200,624000,628900,633000,636500,639700,642900,646200,649100,651300,652100,650600,647000,642500,637300,631400,625700,621100,617100,612600,607400,601800,595200,586900,577700,568600,559400,549700,539500,530300,521600,512300,502500,493500,485200,477800,471900,467700,463900,460100,456400,453500,450400,446000,440600,435100,430600,427900,426700,426300,426400,426500,427700,428700,429200,430800,432700,430700,427700,426700,427100,425900,424100,422500,419300,415000,410400,406000,401500,399700,400100,399500,396700,393100,390700,389100,389200,388500,388100,388900,391800,395100,397600,400300,404400,408100,411600,416000,419800,423500,427900,433500,441000,449900,459000,468000,474500,478400,480000,482300,485900,489100,492000,495700,498100,499800,501400,501200,500200,502000,504900,508500,511800,514600,516800,518700,520100,522600,525000,526800,529000,532400,536100,538800,539700,541900,545900,549900,552600,554400,555000,555900,558800,563500,568700,572300,575100,578300,582100,585200,587600,589100,590700,591700,592200,593400,596200,598700,602400,608000,613300,615500,617600,621700,624800,625900,626500,627700,627800,627200,626100,626300,651006.65
12,6075.0,San Francisco,CA,264500,264500,264500,264600,264900,265600,266600,267900,269900,272300,274900,277600,280700,284000,287500,291100,294900,298700,302600,306500,310600,314800,318700,322600,326500,330600,334600,338400,342100,345300,348300,351000,353700,356400,359000,361800,365200,369300,374400,380600,387900,396200,405700,416400,428000,439900,451500,462300,472400,481200,488700,494800,499500,503200,506300,509200,512000,514500,516300,517500,518000,518100,518400,518800,519400,520200,521300,522800,524600,527000,530300,534500,539700,545800,552600,559400,565600,570700,574600,577500,579400,581100,583000,584600,585700,586400,587700,590100,593900,599600,607300,617000,628700,641600,654500,667500,680500,693200,705800,718100,729900,741200,752100,762100,771300,779600,786800,793200,799000,804000,808200,811400,813600,815000,815500,814500,811900,808200,803900,800200,797700,796800,797000,797400,797400,796900,796200,796000,797300,800700,805700,811500,817800,823500,828300,831500,832700,831700,828800,824400,819500,814500,809300,803700,797600,791100,784500,777900,771600,765500,759400,753800,749600,746200,741400,734300,725900,717500,711000,707300,706200,706700,708600,711800,716700,721400,722800,724100,727000,730500,730300,727000,722700,719600,716800,715100,711400,704400,698100,692300,685600,678700,672600,668300,666200,666100,667900,670300,671500,673100,677800,683100,688300,694000,703000,713300,723700,734100,745600,754600,762200,769800,778700,791800,808700,824100,837200,850100,861700,868600,870900,874200,882500,893000,902600,909100,916800,927300,937700,945800,953100,959100,966900,976700,984100,991300,1004400,1024500,1042500,1057800,1073200,1090400,1104700,1115800,1124300,1133500,1141400,1148700,1156200,1160900,1161800,1162400,1163500,1163900,1167000,1175200,1184300,1195500,1210700,1225100,1236100,1247900,1260400,1275300,1290100,1301300,1309400,1319500,1332000,1340600,1345400,1354700,1367000,1376300,1385700,1397800,1410200,1420100,1427300,1435400,1444700,1446800,1446600,1449300,1523683.053
13,6081.0,San Mateo,CA,302200,301700,301100,300700,300600,301000,301800,303300,305300,307900,310800,314000,317700,321700,326200,330800,335600,340400,345200,349900,354700,359200,363100,366500,369600,372600,375500,378400,381200,384000,386800,389600,392600,395800,399200,402900,407300,412500,418700,426000,434200,443200,453000,463300,474300,485400,496400,507100,517600,527700,536900,545000,552000,557900,562900,567300,571000,573700,575300,575500,574300,572200,569500,566500,563500,560700,558200,556400,555300,555400,557100,560600,565700,572100,579300,586700,593300,598900,603400,606800,609100,610900,612300,613400,614100,614700,615500,617100,619900,624100,629700,636800,645600,655600,666200,677200,688100,698600,709100,719700,730100,740500,751300,762300,773600,784100,793300,801700,809900,817700,824900,831000,835900,840100,843300,845400,846300,846600,846700,846200,844900,843300,841700,840000,838400,837300,837200,837900,839900,843500,847500,850600,852700,854200,855100,854800,853400,851100,847200,840400,831000,821300,812600,804400,796600,790100,784500,778200,771300,765100,759900,754700,749400,745000,739800,732300,722900,713600,706400,702700,701700,702100,703700,705600,709000,712900,713600,713600,713500,712500,710100,709100,709000,705800,699100,694600,693200,688800,682000,677900,678100,677500,675400,673800,671900,669300,668600,670700,671100,668900,669100,673200,678400,687100,698500,707200,713900,723300,733300,740900,748800,759100,774700,790700,805700,819200,831300,839500,846300,853300,861400,866800,872300,880700,887300,892100,898700,905400,911300,918900,929000,940800,953000,966700,980900,993800,1007900,1023500,1041900,1063200,1083900,1101800,1119000,1132400,1142200,1148800,1150500,1155800,1166300,1176600,1182300,1188300,1195100,1203400,1207300,1209500,1214800,1226900,1238900,1248900,1258600,1271500,1283300,1292800,1299400,1307600,1321600,1337700,1354500,1377000,1405200,1432500,1455000,1467000,1466800,1464000,1467800,1476800,1481100,1484700,1487500,1480000,1464100,1454100,1742833.3480000002
14,6077.0,San Joaquin,CA,133900,133800,133800,133800,133800,133700,133800,133800,134000,134300,134400,134300,134200,134200,134100,134000,133900,133900,134100,134400,135000,136000,137000,137900,138700,139400,140000,140400,140900,141300,141700,142300,143000,143900,144900,145800,146800,147900,149000,150100,151300,152400,153500,154800,156300,157800,159300,160800,162600,164700,167200,170100,173300,176600,180100,183600,187200,190800,194400,197900,201600,205100,208500,211600,214500,217200,219700,221800,223800,225400,226700,227600,228200,228600,228900,229300,230000,231100,232800,235100,237900,241100,244400,247700,250900,253900,256900,259800,262600,265600,268700,271800,274900,278000,281300,285200,290000,295500,301900,308900,316100,323600,331500,339700,348500,357500,366400,375400,384600,393300,401600,409000,414900,419400,422700,424700,425700,425800,425300,424800,424400,424100,423900,422800,420000,416000,411400,406400,401500,396800,392100,387100,381700,375800,369200,360900,350600,339400,328200,317200,306400,296200,286000,275400,264000,252200,241000,232200,225900,221000,216000,211500,207300,203400,199500,195400,191000,186300,182400,179500,177000,175300,174700,175000,175700,176600,177400,177700,177500,177100,175900,174600,173900,173500,173800,174100,171900,168500,165800,164300,163300,163400,163700,163300,163500,163400,161600,158500,157800,158500,159100,159300,160200,161800,163800,165700,166800,168100,169800,172700,175600,177500,179800,183600,189200,195000,200000,204500,209900,215800,221200,225700,229800,233500,236300,239000,240800,242100,244600,247400,248700,250000,252000,253600,255400,258400,261700,263900,265300,266700,269600,272800,274800,275900,277100,278900,281700,284900,287900,291500,295200,298100,300000,301600,303100,304700,306800,309500,311500,313500,317100,321600,325400,328900,332500,334900,336100,336500,337600,340500,342500,343800,345900,348600,350600,353300,356100,359100,361100,362300,363900,365400,366300,367700,383144.0769
15,6099.0,Stanislaus,CA,112400,112300,112200,112200,112200,112100,112000,112000,112100,112400,112600,112700,112900,113000,113000,113000,112900,112900,112900,113200,113900,114800,115700,116500,117100,117600,117900,118100,118200,118400,118700,119100,119600,120300,121000,121700,122400,123200,124100,125000,126000,127000,128100,129300,130600,131900,133000,133800,134400,135100,135900,137000,138500,140400,142600,145200,148100,151300,154500,157700,161100,164300,167400,170300,172800,175000,176800,178200,179400,180500,181500,182500,183600,184900,186400,188200,190100,192300,194700,197300,200000,202800,205600,208600,211900,215300,218700,222000,225200,228300,231300,234200,237000,239800,242900,246600,250800,255600,261100,267000,273100,279600,286400,293400,300700,308000,315100,322200,329500,336300,342900,349000,354300,359300,364000,367600,370300,372300,373700,374600,374500,373300,371200,367900,363100,357800,352600,347300,342500,338500,335000,331400,327400,322800,317900,311800,304400,296200,287600,278500,268900,259500,249800,239800,229900,220700,212600,205900,200800,196500,192400,188200,184000,180200,176600,172700,168500,164300,160300,156900,154000,152000,150700,149500,148700,148700,148900,149000,149500,150300,150400,150000,150300,150500,149800,149500,149400,148500,146500,144500,143000,141600,139700,138000,136800,135700,134500,134000,133900,133500,134400,136500,138400,139600,141000,142500,143800,144900,146300,148500,151100,153600,155400,157200,159700,163400,169000,174900,179700,183300,186700,189700,192700,195000,197200,200100,203500,206200,209100,211300,212900,214800,217500,219900,221700,223000,224800,226900,228600,230100,231200,232900,235800,238600,240000,241100,242000,244200,246900,248300,248900,251300,254500,257100,258800,260600,263000,265300,266400,268100,270700,272800,275100,278300,281300,283000,283700,285000,288100,289300,289900,293100,298100,301100,302100,302600,303700,304300,304000,304900,306300,307500,309300,310800,311863.6544
16,6097.0,Sonoma,CA,199700,199400,198900,198400,197900,197400,197200,197200,197500,198200,198800,199400,200000,200800,201700,202700,203900,205200,206800,208600,210800,213300,215500,217400,219200,221000,222600,224100,225500,226900,228400,229900,231600,233600,235700,237800,240300,243300,246600,250300,254300,258500,263100,268200,274000,280300,286700,293000,299200,305400,311300,317100,322700,328100,333200,338000,342300,346200,349700,352800,355600,358100,360400,362500,364500,366200,367800,369200,370400,371600,372800,374100,375400,377100,379200,381800,384700,388200,392200,396600,401500,406300,411100,416000,420700,425000,429400,434100,438900,443900,449000,454200,459500,465200,471200,477900,485200,492900,501100,509600,517900,526000,534300,542900,552100,561300,570000,578500,587300,595400,602700,608800,613500,616900,619200,620200,620100,619300,617600,615800,614000,611500,608300,604600,600300,595800,591200,586400,581900,578000,574100,570600,567500,563600,558700,552800,545800,537900,529500,520500,511600,502800,493400,484000,475400,467000,459200,453200,448400,444300,440200,436400,433300,430600,427300,423700,420300,415800,411300,408300,406900,406300,406000,406100,404900,404600,406600,406300,402000,399900,400300,399300,397700,396300,394000,392000,389400,385400,380300,374900,369900,366300,362400,357300,353200,349800,346700,343900,343200,343200,344200,346900,351500,355800,358400,360700,363000,366400,372400,379700,385400,389700,394200,400900,409400,416500,423900,433400,440400,444900,448800,451600,453900,458100,463600,467800,471000,474700,478900,483000,487600,491700,495200,498700,502800,506100,509100,511800,515400,520500,527700,534700,539600,542100,543800,547300,551600,555400,559300,563600,566400,568200,571500,575100,578300,583300,589500,594600,601000,607200,610100,613100,618400,622600,624300,624700,626300,628800,631200,633700,637800,643100,647700,650600,653100,655400,656500,658300,661500,666400,669300,668400,664000,660900,675796.9138
17,6107.0,Tulare,CA,89400,89300,89300,89200,89200,89300,89500,89700,89800,90000,90200,90200,90200,90100,90100,89900,89900,89900,89900,90100,90400,90800,91200,91500,91600,91600,91500,91400,91200,91100,91000,90900,91000,91200,91400,91600,91900,92100,92300,92500,92600,92800,92900,93100,93300,93500,93700,93900,94100,94300,94500,94700,94700,94700,94700,94900,95200,95600,96200,96800,97500,98100,98800,99400,100000,100600,101200,101900,102600,103300,104000,104500,105000,105500,106000,106500,107000,107700,108600,109600,110700,111700,112800,114000,115300,116800,118600,120500,122600,124900,127100,129300,131500,133800,136300,139000,142000,145300,149100,153400,158100,163000,167900,172900,178000,183200,188300,193400,198700,203900,209000,214000,218500,222500,226000,229100,231800,234000,236000,238200,240400,242200,243200,243000,241700,239900,237600,235200,232900,230700,228600,226400,223900,221500,219000,216300,213300,210700,208500,206200,203500,200500,197100,193400,189300,185300,181600,178100,174700,171700,168800,166000,163200,160600,158000,155200,152100,149100,146500,144000,142000,140700,140000,139800,139700,139700,139900,139800,138800,137000,135400,134800,134800,133800,132200,130500,128500,126300,124600,123400,122900,122700,122200,121400,120300,119400,118900,118800,118800,118800,118100,117400,118000,119400,120500,121200,122200,123200,124100,125100,126600,128100,129900,132500,134800,136300,137800,139600,141500,143600,144900,144900,145100,146300,147800,148800,149700,150700,151800,152800,153700,154200,154700,155800,156800,157400,158200,159000,159600,160200,160700,161000,161300,162300,163300,164600,166600,168600,169900,170800,171900,173500,175500,177100,177900,178700,180200,181800,182200,182200,183100,184700,185400,186500,188100,189400,189700,189900,190700,192300,193600,194800,196400,197700,198800,199900,201300,203000,204700,206500,208000,209200,210700,212000,213749.5456
18,6083.0,Santa Barbara,CA,209800,209900,210200,210600,211100,211600,212200,212900,213700,214800,215700,216600,217700,219100,220600,222200,223900,225500,227300,229200,231600,234400,237200,239700,242000,243900,245500,246700,247700,248700,249800,251000,252600,254600,256800,259300,262300,265700,269400,273400,277400,281600,285800,290100,294500,299100,303300,307000,310500,314000,317300,320700,324200,327900,331900,336300,340900,345700,350600,355600,361000,366500,372300,378100,383800,389400,394800,400000,405100,409800,414200,418400,422400,426200,429900,433500,437200,441300,446000,451300,457500,464600,472300,480300,488300,496200,504100,512300,520700,529400,538400,547900,558000,568200,578100,587900,597800,608600,620800,634700,649400,664400,678800,691600,702500,711600,719400,726600,733100,738200,741600,742400,740800,737900,734300,730500,727100,724200,721800,719200,716200,713600,711600,708900,704900,700200,695100,690300,686500,683200,679800,675600,670200,664400,658100,650300,641800,633600,625600,617000,607400,597200,588100,580700,574400,568800,562600,554500,545600,537600,530200,523200,516400,509700,503100,496200,488600,481000,474600,470900,470600,473800,478900,483900,488800,493100,492900,494800,501200,506200,505200,505000,504200,500000,492300,483500,471900,461500,456100,451400,442600,434500,430200,427200,423100,417200,411600,409600,410300,409400,407300,404700,404200,405800,407900,409800,412600,415800,421000,427100,434800,443000,449900,456800,466000,472700,477700,483200,489700,498400,507500,511400,513600,519900,527800,530600,529400,530100,534900,539400,542200,542800,541100,540600,541500,541900,544300,549400,552800,555300,558500,562000,566600,571800,575000,577700,582600,587600,590300,592600,595300,599200,604600,607700,608300,609800,613700,617900,618100,615300,614600,615900,617700,619600,619500,617700,614900,613600,616800,620500,621000,623500,629000,633600,636600,640000,641500,641700,642500,644300,643500,643600,646400,648700,649757.64
19,6053.0,Monterey,CA,192100,191100,190200,189400,188700,188200,187900,187800,188200,188800,189500,190000,190600,191300,191900,192600,193300,194100,195000,196100,197500,199100,200800,202200,203700,205200,206700,208100,209400,210800,212300,213900,215900,218200,220500,222900,225800,228900,232500,236300,240400,244600,249200,254000,259300,265100,271000,276800,282700,288700,294600,300300,305900,311200,316300,321200,326100,330900,335400,339700,343800,347700,351300,354700,357800,360500,362700,364600,366000,367300,368400,369300,370100,371000,372000,373400,375200,377700,380900,384900,389800,395100,400800,406900,413600,420500,427800,435300,442500,449800,457200,464700,472200,479900,488000,496800,506700,517200,528500,540500,553000,566400,580600,595000,609600,623900,637100,649500,661000,670800,679500,686900,692700,697100,700000,701100,700800,699900,698800,697400,695300,692400,689100,684900,679400,673500,667800,662300,657200,652900,648800,643700,636900,628700,619600,608800,595500,581000,566100,550700,534200,517200,500200,483400,466900,452400,440400,430300,420600,411100,402100,393600,385000,376500,368600,360600,351800,342500,334800,330000,327300,326000,326700,329200,332500,334400,335000,336600,340700,344500,345800,345300,345200,343500,338500,331800,326000,321500,318300,315800,313200,311100,308900,306400,303600,301400,299800,299100,299800,301400,301800,300800,301200,303100,303900,303800,304700,306500,308300,311300,314800,318300,323100,328900,334200,339700,346500,353500,361000,371100,382000,390100,394100,397300,401800,406800,410000,412500,415500,419200,421700,422100,422400,422200,423300,426800,431000,434200,437000,438100,438600,440100,442100,443800,445900,450000,454700,458000,460300,463500,468200,474300,481600,488500,493000,496700,501000,504500,506700,509200,513600,517600,520100,522300,524700,526100,527100,527500,527500,528100,530200,532700,534900,537000,539600,543600,549700,555400,558000,559200,562900,568200,572400,574300,589119.4662
20,6095.0,Solano,CA,149300,148900,148500,148100,147700,147500,147300,147300,147500,147800,148100,148400,148700,149000,149300,149600,149800,150100,150400,150800,151600,152500,153400,154200,155100,156100,157100,158000,159000,159900,160900,161900,163200,164500,165700,166900,168100,169400,170900,172600,174600,176800,179400,182300,185500,189000,192300,195400,198500,201700,205100,208600,212200,215900,219600,223300,227100,230800,234500,238100,241600,244900,248100,251000,253600,256000,258300,260600,262700,264800,266700,268400,270100,271900,273900,276000,278500,281300,284500,288000,292000,296200,300600,305300,310100,314900,319600,324100,328400,332800,337300,341900,346600,351200,355700,360400,365700,371600,378100,385100,392100,399300,406600,413600,420600,427300,433900,440900,448700,456600,464100,470600,475700,479500,482200,484000,485700,487500,489300,491500,493600,494700,494200,491700,487300,482000,476300,470600,465500,461500,457900,454600,451500,448100,443900,438400,431700,424100,415800,406500,396000,384700,372100,357900,342800,328600,316300,307000,300000,293800,287500,281900,276700,271800,266700,261300,255900,250900,246100,242100,239000,236800,235600,235400,235900,236500,237100,235600,233500,232500,232300,231900,231300,229600,227800,226500,223800,219300,216000,215100,214600,212100,209200,205700,202800,201800,201100,199100,197500,197500,198600,200900,202700,204400,205400,206800,209000,211700,214000,216500,220100,224800,229900,234400,239700,245900,252400,258900,264800,270500,277200,283000,286800,289800,292100,294800,298600,302700,308200,313900,317800,319000,319500,321100,324200,327200,329700,332200,335400,339000,341700,342800,342900,343900,346000,349100,352000,354100,355600,357100,359700,363700,368300,373000,377800,381600,385000,389200,392800,396100,399400,402100,403700,405400,406400,407500,409300,410800,411500,413000,415600,419000,422900,425700,426900,428900,432300,435900,438000,439200,440500,442700,445200,446900,449169.035
21,6061.0,Placer,CA,178700,178400,178000,177500,177000,176500,176000,175700,175700,175900,176000,175900,175800,176000,176300,176800,177500,178200,179000,180000,181200,182600,183900,185000,186100,187200,188300,189300,190300,191400,192600,193800,195200,196800,198200,199600,201400,203700,206500,209900,213700,217500,221400,225200,229000,232700,236100,239300,242300,245100,247900,250700,253400,256200,259100,262300,265700,269200,272800,276300,280000,283700,287300,290800,293900,296700,299300,301500,303500,305200,306600,307900,309000,310200,311600,313200,315200,317600,320600,323900,327600,331500,335400,339400,343400,347300,351200,355100,358900,362800,366800,370900,375300,380100,385500,391500,398000,404600,411600,419000,426800,435000,443700,452600,461600,470000,477400,484200,490800,496700,501800,506100,509600,512400,514600,516000,517000,517500,517200,516200,514400,511900,508200,503600,498000,491900,485600,479200,473400,468700,464900,461900,459500,457100,453700,449400,444300,438800,432600,425100,416600,408100,399900,392100,385100,379400,374300,369500,364900,361100,357700,354500,351300,348500,345400,341700,337800,333500,329400,326600,324400,322500,320700,319200,317200,314900,315000,315500,313900,311700,310600,309000,306400,303700,301800,300100,299000,298800,297200,294100,290800,288000,285900,284600,285000,285100,285100,286000,287000,286700,286500,287700,290700,293100,294300,296700,299900,303100,306800,311000,316100,321200,325100,329300,334900,342200,350800,358500,364400,369600,373400,376300,377800,378600,380900,384200,385900,386900,387300,387000,387600,389400,390300,391300,393800,396400,398300,400000,402700,406000,407900,409300,410700,412000,413000,413600,413800,415400,418400,420900,423100,426300,430000,432400,433400,434300,436700,440200,444300,447500,448800,450400,454500,458600,461100,463200,465200,467600,470000,470500,468700,470300,476400,482100,484400,486100,488300,490000,490600,491400,493000,496200,501500,506000,544719.4638
22,6079.0,San Luis Obispo,CA,171500,171100,170700,170300,170100,170000,169900,170000,170200,170700,171300,171900,172600,173500,174500,175600,176800,178100,179700,181500,183600,185700,187700,189400,190900,192400,193800,195200,196800,198300,199900,201400,202900,204600,206100,207700,209400,211200,213200,215200,217300,219700,222400,225500,229000,232700,236500,240100,243800,247500,251500,255700,260100,264600,269300,274200,279500,284800,290000,294900,299700,304200,308500,312800,317000,321100,325100,329000,332800,336400,339900,343200,346500,349800,353500,357600,362200,367400,372800,378600,384400,389600,394400,399600,405200,410900,416600,421900,426600,431000,435200,439400,444100,449600,456000,463300,471300,479400,487900,496600,505200,513900,522600,531200,539700,548300,556500,564500,572500,580400,588000,594900,600400,604700,607800,609700,610600,611100,611200,610800,609700,607900,605200,601900,597600,593400,589500,585600,582000,579400,577100,574700,572200,569700,566700,563200,558600,553400,548000,542800,537100,531800,526000,519500,512600,506400,500800,495300,489000,482500,476700,471300,465700,460600,455200,449200,442500,435900,430500,428000,427400,427400,427800,427900,427600,424700,423100,422400,421200,418500,415400,409900,405300,401200,396400,392000,389700,388500,386600,384400,382600,380800,379100,377700,376800,376900,377900,378500,378100,378200,378500,377800,377700,379500,381900,384900,388700,392100,394700,397600,401000,403500,405100,410000,418000,425600,431000,435700,439700,443400,447000,450700,453700,457300,462600,467900,471900,474800,476500,478700,481700,483800,485200,487300,489900,493000,497000,500900,503000,505400,508900,512200,514300,517300,521400,525900,529700,533000,535500,538000,540500,543500,548000,552300,554200,554100,555300,557700,560700,563200,565100,566100,568500,572300,576900,580500,584600,589700,594700,599000,601500,604100,608400,612200,613300,615600,619600,623500,625400,626900,627400,626200,627100,631400,697582.375
23,4023.0,Santa Cruz,CA,235300,233900,232600,231400,230300,229400,228800,228500,228800,229600,230700,232000,233700,235800,238300,241000,243900,246900,250200,253500,257100,260800,264300,267500,270700,273800,277000,280100,283100,286100,289100,292100,295400,298800,302200,305600,309400,313700,318600,324300,330600,337600,345300,353600,362600,371800,380700,388900,396700,403900,410500,416600,422300,427700,433100,438700,444500,450300,455900,460900,465200,468800,471400,473200,474300,475100,475600,476000,476200,476600,477200,478200,479800,482400,485900,490200,494800,499300,503800,508100,512200,515900,519300,522600,525900,529200,532700,536400,540000,543500,547100,550900,555500,561300,568600,577700,588100,599200,610300,621200,632000,643300,655000,666600,678000,688500,698100,707400,716800,725800,734500,742500,749500,755300,759700,763100,766100,768400,769200,767700,763500,757500,750600,743600,737500,732400,727100,721600,717200,714000,712200,711400,710900,710300,708900,706100,703100,700300,696700,691900,685600,676600,665300,653200,642100,633100,625800,618900,613400,608900,604300,599700,596000,592400,588200,582800,576500,570000,564100,559100,555700,553000,550300,548100,548300,549300,549200,550800,553500,553100,551500,552500,549900,543600,540500,537300,529700,524300,522900,519900,513500,509600,507800,503700,497400,494200,493100,492400,491800,491500,491100,491600,494900,498800,500400,504000,510100,514000,515800,521300,529600,536300,542200,549700,559600,569700,578500,585200,592600,599300,603600,607800,612000,615400,618600,621800,623400,625900,632200,639200,644800,651000,657800,662600,667200,671300,675000,679900,684900,687700,690600,694800,700800,708100,714900,717800,716600,716300,721300,730200,739400,748100,753900,755600,756400,758400,759500,762600,770400,779100,782300,782600,785100,790300,795200,799400,804800,812800,821500,829300,834300,839100,846700,851300,850500,850200,851900,853800,857100,858700,858000,857500,858800,859800,928174.2925
